,Game_Date,Season,Game_ID,Final_Score_A,Final_Score_H,Full_Timeouts_A,Full_Timeouts_H,L2M_Score_A,L2M_Score_H,Largest_Lead_A,Largest_Lead_H,Lead_Changes_A,Lead_Changes_H,Losses_Entering_Gm_A,Losses_Entering_Gm_H,Qtr_4_Score_A,Qtr_4_Score_H,Short_Timeouts_A,Short_Timeouts_H,Team_Minutes_A,Team_Minutes_H,Ties_A,Ties_H,Wins_Entering_Gm_A,Wins_Entering_Gm_H,l2mpace_A,l2mpace_H,points_A,points_H,q4pace_A,q4pace_H,result_A,result_H,max_win,max_loss,Season_Num,ATL_A,BKN_A,BOS_A,CHA_A,CHI_A,CLE_A,DAL_A,DEN_A,DET_A,GSW_A,HOU_A,IND_A,LAC_A,LAL_A,MEM_A,MIA_A,MIL_A,MIN_A,NOP_A,NYK_A,OKC_A,ORL_A,PHI_A,PHX_A,POR_A,SAC_A,SAS_A,TOR_A,UTA_A,WAS_A,ATL_H,BKN_H,BOS_H,CHA_H,CHI_H,CLE_H,DAL_H,DEN_H,DET_H,GSW_H,HOU_H,IND_H,LAC_H,LAL_H,MEM_H,MIA_H,MIL_H,MIN_H,NOP_H,NYK_H,OKC_H,ORL_H,PHI_H,PHX_H,POR_H,SAC_H,SAS_H,TOR_H,UTA_H,WAS_H,Central,Eastern,Mountain,Pacific,as0,as1,as2,as3,as4,as5,as6,as7,y16,y17,y18,m01,m02,m03,m04,m10,m11,m12,d0,d1,d2,d3,d4,d5,d6
518,2017-01-02,2016-17,21600519,98.0,109.0,5.0,6.0,93.0,104.0,0.0,19.0,0.0,0.0,24,14,76.0,89.0,1.0,1.0,240.0,240.0,5.0,0.0,10,22,5.9416058394160585,5.144927536231884,24.0,24.0,26.81021897810219,26.608695652173914,0,1,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
519,2017-01-02,2016-17,21600520,119.0,127.0,6.0,3.0,113.0,121.0,5.0,15.0,5.0,6.0,19,5,85.0,94.0,1.0,2.0,240.0,240.0,4.0,3.0,14,29,6.318181818181818,5.323529411764706,25.0,25.0,26.59090909090909,26.16176470588235,0,1,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
520,2017-01-03,2016-17,21600521,99.5,93.0,5.0,5.0,95.0,87.0,10.0,3.0,2.0,4.0,23,24,78.5,70.0,1.0,2.0,240.0,240.0,1.0,4.0,11,8,5.985401459854015,6.168,,,26.16788321167883,25.76,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
521,2017-01-03,2016-17,21600522,104.0,115.0,5.0,4.0,99.0,111.0,1.0,17.0,2.0,2.0,13,14,74.0,85.0,0.0,0.0,240.0,240.0,3.0,1.0,22,20,5.833333333333333,6.4140625,29.0,29.0,27.17391304347826,27.5,0,1,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
522,2017-01-03,2016-17,21600523,121.0,116.0,5.0,5.0,117.0,104.0,15.0,3.0,3.0,2.0,18,20,92.0,92.0,1.0,2.0,240.0,240.0,5.0,2.0,17,16,5.768115942028985,5.78030303030303,32.0,32.0,25.528985507246375,26.265151515151516,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
523,2017-01-03,2016-17,21600524,105.0,113.0,6.0,3.0,105.0,110.0,9.0,11.0,7.0,7.0,17,24,88.0,87.0,0.0,1.0,240.0,240.0,7.0,3.0,16,10,6.323529411764706,5.767441860465116,27.0,27.0,27.073529411764707,25.015503875968992,0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
524,2017-01-03,2016-17,21600525,82.0,110.0,4.0,4.0,80.0,106.0,2.0,34.0,0.0,1.0,10,7,58.0,88.0,1.0,0.0,240.0,240.0,0.0,1.0,23,27,6.359712230215828,5.426470588235294,26.0,26.0,27.73381294964029,26.330882352941178,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
525,2017-01-03,2016-17,21600526,120.0,113.0,4.0,4.0,116.0,108.0,16.0,6.0,5.0,5.0,19,20,94.0,88.0,0.0,2.0,240.0,240.0,4.0,1.0,14,14,5.954545454545454,6.318181818181818,31.0,31.0,25.62878787878788,26.59090909090909,1,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
526,2017-01-03,2016-17,21600527,90.0,99.0,5.0,4.0,84.0,94.0,9.0,19.0,1.0,2.0,25,25,66.0,83.0,1.0,1.0,240.0,240.0,1.0,2.0,10,10,6.205882352941177,5.9416058394160585,27.0,27.0,26.470588235294116,26.81021897810219,0,1,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
527,2017-01-03,2016-17,21600528,102.0,116.0,5.0,3.0,96.0,109.0,4.0,19.0,6.0,6.0,14,25,77.0,91.0,1.0,0.0,240.0,240.0,2.0,0.0,22,12,5.7615384615384615,5.648854961832061,22.0,22.0,25.615384615384617,26.48854961832061,0,1,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
528,2017-01-04,2016-17,21600529,112.0,123.0,5.0,3.0,104.0,112.0,5.0,11.0,3.0,4.0,14,16,88.0,87.0,2.0,2.0,240.0,240.0,4.0,5.0,21,19,6.125925925925926,5.952755905511811,33.0,33.0,26.77037037037037,26.401574803149607,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
529,2017-01-04,2016-17,21600530,111.0,92.0,4.0,5.0,106.0,89.0,20.0,5.0,1.0,1.0,16,20,78.0,65.0,1.0,2.0,240.0,240.0,0.0,3.0,18,16,6.192857142857143,5.717391304347826,18.0,18.0,26.892857142857142,25.036231884057973,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
530,2017-01-04,2016-17,21600531,105.0,104.0,6.0,4.0,101.0,104.0,4.0,16.0,7.0,6.0,16,18,73.0,87.0,0.0,1.0,240.0,240.0,0.0,11.0,17,16,5.8655462184873945,5.906474820143885,30.0,30.0,25.672268907563026,26.39568345323741,1,0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
531,2017-01-04,2016-17,21600532,106.0,94.0,4.0,5.0,102.0,92.0,17.0,13.0,2.0,1.0,18,7,83.0,74.0,0.0,0.0,240.0,240.0,1.0,1.0,17,26,5.828125,6.124031007751938,31.0,31.0,26.5703125,26.8062015503876,1,0,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
532,2017-01-04,2016-17,21600533,106.0,115.0,6.0,5.0,98.0,102.0,13.0,10.0,5.0,5.0,15,14,85.0,89.0,2.0,2.0,240.0,240.0,6.0,1.0,22,23,5.7615384615384615,5.144927536231884,28.0,28.0,25.615384615384617,26.608695652173914,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
533,2017-01-04,2016-17,21600534,117.0,125.0,6.0,4.0,110.0,123.0,8.0,13.0,3.0,3.0,21,5,92.0,99.0,1.0,3.0,240.0,240.0,2.0,3.0,15,30,6.746268656716418,5.323529411764706,35.0,35.0,26.761194029850746,26.16176470588235,0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
534,2017-01-04,2016-17,21600535,119.0,123.0,8.0,7.0,107.0,106.0,11.0,16.0,3.0,3.0,26,19,79.0,91.0,0.0,0.0,265.0,265.0,5.0,3.0,10,15,6.205882352941177,5.954545454545454,,,26.470588235294116,25.62878787878788,1,0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
535,2017-01-05,2016-17,21600536,109.0,121.0,4.0,4.0,106.0,119.0,2.0,22.0,2.0,2.0,25,18,84.0,97.0,1.0,1.0,240.0,240.0,3.0,1.0,8,18,6.116279069767442,5.768115942028985,26.0,26.0,27.27906976744186,25.528985507246375,0,1,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
536,2017-01-05,2016-17,21600537,93.0,101.0,6.0,5.0,93.0,94.0,11.0,8.0,0.0,1.0,14,11,73.0,71.0,1.0,1.0,240.0,240.0,0.0,7.0,22,23,5.833333333333333,6.359712230215828,33.0,33.0,27.17391304347826,27.73381294964029,0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
537,2017-01-05,2016-17,21600538,114.0,115.0,5.0,5.0,101.0,108.0,0.0,19.0,0.0,0.0,16,21,70.0,85.0,3.0,2.0,240.0,240.0,2.0,0.0,20,16,5.952755905511811,5.78030303030303,32.0,32.0,26.401574803149607,26.265151515151516,0,1,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
538,2017-01-05,2016-17,21600539,105.0,106.0,7.0,5.0,101.0,100.0,14.0,5.0,4.0,4.0,16,22,80.0,78.0,0.0,0.0,240.0,240.0,2.0,4.0,19,14,6.192857142857143,6.306569343065694,,,26.892857142857142,27.656934306569344,1,0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
539,2017-01-05,2016-17,21600540,116.0,118.0,5.0,5.0,113.0,114.0,14.0,18.0,1.0,2.0,15,9,83.0,97.0,2.0,2.0,240.0,240.0,1.0,4.0,21,27,6.125925925925926,5.333333333333333,49.0,49.0,26.77037037037037,26.274074074074075,0,1,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
540,2017-01-05,2016-17,21600541,107.0,95.33333333333333,4.333333333333333,4.666666666666667,100.66666666666667,91.33333333333333,14.333333333333334,9.666666666666666,6.333333333333333,5.666666666666667,25,24,74.33333333333333,73.33333333333333,0.0,0.6666666666666666,240.0,240.0,6.666666666666667,3.6666666666666665,11,11,5.9416058394160585,5.767441860465116,,,26.81021897810219,25.015503875968992,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
541,2017-01-05,2016-17,21600542,109.0,118.0,5.0,5.0,104.0,109.0,14.0,9.0,7.0,7.0,25,22,84.0,84.0,1.0,1.0,240.0,240.0,3.0,3.0,13,15,5.648854961832061,6.746268656716418,27.0,27.0,26.48854961832061,26.761194029850746,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
542,2017-01-05,2016-17,21600543,127.0,99.0,5.0,5.0,120.0,96.0,31.0,6.0,4.0,4.0,7,21,90.0,77.0,0.0,1.0,240.0,240.0,5.0,2.0,28,14,5.426470588235294,6.318181818181818,28.0,28.0,26.330882352941178,26.59090909090909,1,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
543,2017-01-06,2016-17,21600544,105.0,112.0,6.0,3.0,101.0,103.0,5.0,14.0,5.0,5.0,24,18,85.0,80.0,1.0,1.0,240.0,240.0,8.0,2.0,11,16,5.985401459854015,6.323529411764706,41.0,41.0,26.16788321167883,27.073529411764707,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
544,2017-01-06,2016-17,21600545,100.0,93.0,3.0,6.0,99.0,93.0,8.0,10.0,7.0,7.0,9,21,79.0,75.0,0.0,1.0,240.0,240.0,5.0,4.0,28,16,5.333333333333333,5.717391304347826,19.0,19.0,26.274074074074075,25.036231884057973,1,0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
545,2017-01-06,2016-17,21600546,106.0,110.0,5.0,5.0,99.0,103.0,14.0,6.0,3.0,4.0,24,14,80.0,78.0,3.0,2.0,240.0,240.0,5.0,6.0,9,21,6.168,6.4140625,26.0,26.0,25.76,27.5,0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
546,2017-01-06,2016-17,21600547,116.0,108.0,5.0,5.0,109.0,101.0,24.0,4.0,5.0,4.0,8,26,86.0,68.0,0.0,2.0,240.0,240.0,2.0,2.0,26,8,6.124031007751938,6.116279069767442,36.0,36.0,26.8062015503876,27.27906976744186,1,0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
547,2017-01-06,2016-17,21600548,116.0,111.0,4.0,5.0,108.0,111.0,9.0,18.0,3.0,3.0,19,16,83.0,96.0,0.0,1.0,240.0,240.0,3.0,2.0,16,18,5.906474820143885,5.8655462184873945,26.0,26.0,26.39568345323741,25.672268907563026,1,0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
548,2017-01-06,2016-17,21600549,100.0,127.0,5.0,3.0,98.0,122.0,1.0,27.0,3.0,3.0,26,26,79.0,90.0,1.0,1.0,240.0,240.0,2.0,2.0,11,13,6.205882352941177,5.648854961832061,24.0,24.0,26.470588235294116,26.48854961832061,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
549,2017-01-06,2016-17,21600550,128.0,119.0,5.0,8.0,107.0,108.0,9.0,24.0,1.0,0.0,16,5,79.0,98.0,2.0,1.0,265.0,265.0,4.0,0.0,22,31,5.7615384615384615,5.323529411764706,40.0,40.0,25.615384615384617,26.16176470588235,1,0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
550,2017-01-06,2016-17,21600551,106.0,98.0,4.0,5.0,99.0,93.0,14.0,14.0,1.0,0.0,14,20,75.0,73.0,2.0,1.0,240.0,240.0,1.0,1.0,24,15,5.144927536231884,5.954545454545454,25.0,25.0,26.608695652173914,25.62878787878788,1,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
551,2017-01-07,2016-17,21600552,106.33333333333333,113.0,5.333333333333333,4.666666666666667,98.0,109.0,7.666666666666667,24.0,1.3333333333333333,1.6666666666666667,19,18,78.33333333333333,88.0,0.3333333333333333,0.6666666666666666,240.0,240.0,3.3333333333333335,2.6666666666666665,17,19,5.906474820143885,5.768115942028985,,,26.39568345323741,25.528985507246375,0,1,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
552,2017-01-07,2016-17,21600553,108.0,117.0,4.0,4.0,104.0,115.0,10.0,20.0,0.0,1.0,23,14,73.0,93.0,3.0,0.0,240.0,240.0,0.0,2.0,14,22,6.306569343065694,6.4140625,38.0,38.0,27.656934306569344,27.5,0,1,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
553,2017-01-07,2016-17,21600554,118.0,123.0,8.0,5.0,101.0,104.0,19.0,5.0,8.0,8.0,11,18,86.0,74.0,1.0,2.0,265.0,265.0,8.0,4.0,24,18,6.359712230215828,5.828125,42.0,42.0,27.73381294964029,26.5703125,0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
554,2017-01-07,2016-17,21600555,106.0,121.0,4.0,4.0,104.0,119.0,6.0,18.0,3.0,4.0,22,16,80.0,88.0,1.0,0.0,240.0,240.0,7.0,3.0,14,21,6.318181818181818,6.125925925925926,32.0,32.0,26.59090909090909,26.77037037037037,0,1,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
555,2017-01-07,2016-17,21600556,94.0,92.0,5.0,5.0,87.0,92.0,5.0,13.0,6.0,6.0,15,25,69.0,80.0,0.0,3.0,240.0,240.0,6.0,6.0,22,11,5.833333333333333,5.985401459854015,24.0,24.0,27.17391304347826,26.16788321167883,1,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
556,2017-01-07,2016-17,21600557,97.0,82.0,3.0,6.0,92.0,79.0,15.0,8.0,3.0,2.0,16,25,66.0,59.0,2.0,2.0,240.0,240.0,3.0,3.0,20,11,6.192857142857143,5.767441860465116,22.0,22.0,26.892857142857142,25.015503875968992,1,0,5.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
557,2017-01-07,2016-17,21600558,85.0,102.0,4.0,4.0,80.0,102.0,5.0,22.0,10.0,10.0,17,7,64.0,73.0,1.0,2.0,240.0,240.0,4.0,9.0,20,29,5.952755905511811,5.426470588235294,21.0,21.0,26.401574803149607,26.330882352941178,0,1,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
